ref,book_code,book_name,chapter,verse,greek_text,transliteration,literal_gloss,syntax_notes,draft_translation
Song of the Three Young Men 1:5,S3Y,Song of the Three Young Men,1,5,ὅτι ἡμάρτομεν καὶ ἠνομήσαμεν ἀποστῆναι ἀπὸ σοῦ,,,,"Because we sinned and acted lawlessly by departing from you,"
Song of the Three Young Men 1:6,S3Y,Song of the Three Young Men,1,6,"καὶ ἐξημάρτομεν ἐν πᾶσι καὶ τῶν ἐντολῶν σου οὐκ ἠκούσαμεν, οὐδὲ συνετηρήσαμεν οὐδὲ ἐποιήσαμεν καθὼς ἐνετείλω ἡμῖν, ἵνα εὖ ἡμῖν γένηται.",,,,"and we sinned exceedingly in all things, and we did not listen to your commandments, nor keep them, nor do just as you commanded us, so that it might go well with us."
Song of the Three Young Men 1:7,S3Y,Song of the Three Young Men,1,7,"καὶ πάντα, ὅσα ἐπήγαγες ἡμῖν καὶ πάντα ὅσα ἐποίησας ἡμῖν, ἐν ἀληθινῇ κρίσει ἐποίησας",,,,"And all things, as many as you brought upon us and all things, as many as you did to us, you did in true judgment,"
Song of the Three Young Men 1:8,S3Y,Song of the Three Young Men,1,8,"καὶ παρέδωκας ἡμᾶς εἰς χεῖρας ἐχθρῶν ἀνόμων, ἐχθίστων ἀποστατῶν, καὶ βασιλεῖ ἀδίκῳ καὶ πονηροτάτῳ παρὰ πᾶσαν τὴν γῆν.",,,,"and you handed us into the hands of lawless enemies, most hateful apostates, and to an unrighteous king and most wicked beyond all the earth."
Song of the Three Young Men 1:9,S3Y,Song of the Three Young Men,1,9,καὶ νῦν οὐκ ἔστιν ἡμῖν ἀνοῖξαι τὸ στόμα· αἰσχύνη καὶ ὄνειδος ἐγενήθημεν τοῖς δούλοις σου καὶ τοῖς σεβομένοις σε.,,,,And now there is no opening the mouth for us; we became shame and reproach to your servants and to those revering you.
Song of the Three Young Men 1:10,S3Y,Song of the Three Young Men,1,10,μὴ δὴ παραδῴης ἡμᾶς εἰς τέλος διὰ τὸ ὄνομά σου καὶ μὴ διασκεδάσῃς τὴν διαθήκην σου,,,,"Therefore do not hand us over to the end because of your name, and do not scatter your covenant,"
Song of the Three Young Men 1:11,S3Y,Song of the Three Young Men,1,11,"καὶ μὴ ἀποστήσῃς τὸ ἔλεός σου ἀφ' ἡμῶν διὰ Ἁβραὰμ τὸν ἠγαπημένον ὑπὸ σοῦ καὶ διὰ Ἰσαὰκ τὸν δοῦλόν σου καὶ Ἰσραὴλ τὸν ἅγιόν σου,",,,,"and do not make your mercy depart from us, because of Abraham your beloved and because of Isaac your servant and Israel your holy one,"
Song of the Three Young Men 1:12,S3Y,Song of the Three Young Men,1,12,οἷς ἐλάλησας πληθῦναι τὸ σπέρμα αὐτῶν ὡς τὰ ἄστρα τοῦ οὐρανοῦ καὶ ὡς τὴν ἄμμον τὴν παρὰ τὸ χεῖλος τῆς θαλάσσης.,,,,"to whom you spoke, to multiply their seed as the stars of Heaven and as the sand by the lip of the sea."
Song of the Three Young Men 1:13,S3Y,Song of the Three Young Men,1,13,"ὅτι, δέσποτα, ἐσμικρύνθημεν παρὰ πάντα τὰ ἔθνη καί ἐσμεν ταπεινοὶ ἐν πάσῃ τῇ γῇ σήμερον διὰ τὰς ἁμαρτίας ἡμῶν,",,,,"Because, Master, we were made small beyond all the nations and are humble in all the earth today because of our sins,"
Song of the Three Young Men 1:14,S3Y,Song of the Three Young Men,1,14,"καὶ οὐκ ἔστιν ἐν τῷ καιρῷ τούτῳ ἄρχων καὶ προφήτης καὶ ἡγούμενος, οὐδὲ ὁλοκαύτωσις οὐδὲ θυσία οὐδὲ προσφορὰ οὐδὲ θυμίαμα, οὐ τόπος τοῦ καρπῶσαι ἐνώπιόν σου καὶ εὑρεῖν ἔλεος·",,,,"and there is at this time no ruler and prophet and leader, nor whole-burnt offering nor sacrifice nor offering nor incense, nor place to make an offering before you and find mercy;"
Song of the Three Young Men 1:15,S3Y,Song of the Three Young Men,1,15,ἀλλ' ἐν ψυχῇ συντετριμμένῃ καὶ πνεύματι ταπεινώσεως προσδεχθείημεν,,,,"but with a shattered soul and a spirit of humiliation may we be received,"
Song of the Three Young Men 1:16,S3Y,Song of the Three Young Men,1,16,"ὡς ἐν ὁλοκαυτώμασι κριῶν καὶ ταύρων καὶ ὡς ἐν μυριάσιν ἀρνῶν πιόνων, οὕτως γενέσθω ἡ θυσία ἡμῶν ἐνώπιόν σου σήμερον καὶ ἐκτελέσαι ὄπισθέν σου, ὅτι οὐκ ἔσται αἰσχύνη τοῖς πεποιθόσιν ἐπὶ σέ.",,,,"as with whole-burnt offerings of rams and bulls and as with ten thousands of fat lambs; so may our sacrifice come to be before you today, and may we fully follow after you, because there will be no shame for those trusting upon you."
Song of the Three Young Men 1:17,S3Y,Song of the Three Young Men,1,17,"καὶ νῦν ἐξακολουθοῦμεν ἐν ὅλῃ καρδίᾳ καὶ φοβούμεθά σε καὶ ζητοῦμεν τὸ πρόσωπόν σου,",,,,And now we follow after you with a whole heart and fear you and seek your face.
Song of the Three Young Men 1:18,S3Y,Song of the Three Young Men,1,18,"μὴ καταισχύνῃς ἡμᾶς, ἀλλὰ ποίησον μεθ' ἡμῶν κατὰ τὴν ἐπιείκειάν σου καὶ κατὰ τὸ πλῆθος τοῦ ἐλέους σου",,,,"Do not put us to shame, but do with us according to your fairness and according to the multitude of your mercy,"
Song of the Three Young Men 1:19,S3Y,Song of the Three Young Men,1,19,"καὶ ἐξελοῦ ἡμᾶς κατὰ τὰ θαυμάσιά σου καὶ δὸς δόξαν τῷ ὀνόματί σου, Κύριε. καὶ ἐντραπείησαν πάντες οἱ ἐνδεικνύμενοι τοῖς δούλοις σου κακὰ",,,,"and deliver us according to your wonders and give glory to your name, Lord. And let all those doing evils to your servants be turned back in shame,"
Song of the Three Young Men 1:20,S3Y,Song of the Three Young Men,1,20,"καὶ καταισχυνθείησαν ἀπὸ πάσης δυναστείας, καὶ ἡ ἰσχὺς αὐτῶν συντριβείη·",,,,"and let them be put to shame from all domination, and let their strength be crushed;"
Song of the Three Young Men 1:21,S3Y,Song of the Three Young Men,1,21,καὶ γνώτωσαν ὅτι σὺ εἶ Κύριος Θεὸς μόνος καὶ ἔνδοξος ἐφ' ὅλην τὴν οἰκουμένην.,,,,and let them know that you alone are Lord God and glorious over the whole inhabited world.
Song of the Three Young Men 1:22,S3Y,Song of the Three Young Men,1,22,Καὶ οὐ διέλιπον οἱ ἐμβάλλοντες αὐτοὺς ὑπηρέται τοῦ βασιλέως καίοντες τὴν κάμινον νάφθαν καὶ πίσσαν καὶ στυππίον καὶ κληματίδα.,,,,And the king's servants throwing them in did not stop burning the furnace with naphtha and pitch and tow and brushwood.
Song of the Three Young Men 1:23,S3Y,Song of the Three Young Men,1,23,καὶ διεχεῖτο ἡ φλὸξ ἐπάνω τῆς καμίνου ἐπὶ πήχεις τεσσαρακονταεννέα.,,,,And the flame was poured out above the furnace forty-nine cubits.
Song of the Three Young Men 1:24,S3Y,Song of the Three Young Men,1,24,καὶ διώδευσε καὶ ἐνεπύρισεν οὕς εὗρε περὶ τὴν κάμινον τῶν Χαλδαίων.,,,,And it passed through and set on fire those of the Chaldeans whom it found around the furnace.
Song of the Three Young Men 1:25,S3Y,Song of the Three Young Men,1,25,ὁ δὲ ἄγγελος Κυρίου συγκατέβη ἅμα τοῖς περὶ τὸν Ἀζαρίαν εἰς τὴν κάμινον καὶ ἐξετίναξε τὴν φλόγα τοῦ πυρὸς ἐκ τῆς καμίνου,,,,"But the angel of the Lord went down together with those around Azariah into the furnace and shook the flame of the fire out from the furnace,"
Song of the Three Young Men 1:26,S3Y,Song of the Three Young Men,1,26,"καὶ ἐποίησε τὸ μέσον τῆς καμίνου ὡς πνεῦμα δρόσου διασυρίζον, καὶ οὐχ ἥψατο αὐτῶν τὸ καθόλου τὸ πῦρ καὶ οὐκ ἐλύπησεν οὐδὲ παρηνώχλησεν αὐτοῖς.",,,,"and made the middle of the furnace like a dew-laden wind whistling through, and the fire did not touch them at all and did not grieve nor trouble them."
Song of the Three Young Men 1:27,S3Y,Song of the Three Young Men,1,27,Τότε οἱ τρεῖς ὡς ἐξ ἑνὸς στόματος ὕμνουν καὶ ἐδόξαζον καὶ ηὐλόγουν τὸν Θεὸν ἐν τῇ καμίνῳ λέγοντες·,,,,"Then the three, as from one mouth, were hymning and glorifying and blessing God in the furnace, saying:"
Song of the Three Young Men 1:28,S3Y,Song of the Three Young Men,1,28,"Εὐλογητὸς εἶ, Κύριε ὁ Θεὸς τῶν πατέρων ἡμῶν, καὶ αἰνετὸς καὶ ὑπερυψούμενος εἰς τοὺς αἰῶνας,",,,,"Blessed are you, Lord God of our fathers, and praised and highly exalted into the ages,"
Song of the Three Young Men 1:29,S3Y,Song of the Three Young Men,1,29,καὶ εὐλογημένον τὸ ὄνομα τῆς δόξης σου τὸ ἅγιον καὶ ὑπεραινετὸν καὶ ὑπερυψούμενον εἰς πάντας τοὺς αἰῶνας.,,,,"and blessed is the name of your holy glory, and praised above and highly exalted into all the ages."
Song of the Three Young Men 1:30,S3Y,Song of the Three Young Men,1,30,εὐλογημένος εἶ ἐν τῷ ναῷ τῆς ἁγίας δόξης σου καὶ ὑπερύμνητος καὶ ὑπερένδοξος εἰς τοὺς αἰῶνας.,,,,"Blessed are you in the temple of your holy glory, and hymned above and exceedingly glorious into the ages."
Song of the Three Young Men 1:31,S3Y,Song of the Three Young Men,1,31,"εὐλογημένος εἶ ὁ ἐπιβλέπων ἀβύσσους, καθήμενος ἐπὶ Χερουβὶμ καὶ αἰνετὸς καὶ ὑπερυψούμενος εἰς τοὺς αἰῶνας.",,,,"Blessed are you, the one looking upon abysses, sitting upon Cherubim, and praised and highly exalted into the ages."
Song of the Three Young Men 1:32,S3Y,Song of the Three Young Men,1,32,εὐλογημένος εἶ ἐπὶ θρόνου τῆς βασιλείας σου καὶ ὑπερύμνητος καὶ ὑπερυψούμενος εἰς τοὺς αἰῶνας.,,,,"Blessed are you upon the throne of your kingdom, and hymned above and highly exalted into the ages."
Song of the Three Young Men 1:33,S3Y,Song of the Three Young Men,1,33,εὐλογημένος εἶ ἐν τῷ στερεώματι τοῦ οὐρανοῦ καὶ ὑμνητὸς καὶ δεδοξασμένος εἰς τοὺς αἰῶνας.,,,,"Blessed are you in the firm span of Heaven, and hymned and glorified into the ages."
Song of the Three Young Men 1:34,S3Y,Song of the Three Young Men,1,34,"εὐλογεῖτε, πάντα τὰ ἔργα Κυρίου τὸν Κύριον· ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας.",,,,"Bless the Lord, all works of the Lord; hymn and highly exalt him into the ages."
Song of the Three Young Men 1:35,S3Y,Song of the Three Young Men,1,35,"εὐλογεῖτε, οὐρανοὶ τὸν Κύριον· ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας.",,,,"Bless the Lord, heavens; hymn and highly exalt him into the ages."
Song of the Three Young Men 1:36,S3Y,Song of the Three Young Men,1,36,"εὐλογεῖτε, ἄγγελοι Κυρίου τὸν Κύριον· ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας.",,,,"Bless the Lord, angels of the Lord; hymn and highly exalt him into the ages."
Song of the Three Young Men 1:37,S3Y,Song of the Three Young Men,1,37,"εὐλογεῖτε, ὕδατα πάντα τὰ ὑπεράνω τοῦ οὐρανοῦ τὸν Κύριον· ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας.",,,,"Bless the Lord, all waters above Heaven; hymn and highly exalt him into the ages."
Song of the Three Young Men 1:38,S3Y,Song of the Three Young Men,1,38,"εὐλογεῖτε, πᾶσαι αἱ δυνάμεις Κυρίου τὸν Κύριον· ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας.",,,,"Bless the Lord, all powers of the Lord; hymn and highly exalt him into the ages."
Song of the Three Young Men 1:39,S3Y,Song of the Three Young Men,1,39,"εὐλογεῖτε, ἥλιος καὶ σελήνη τὸν Κύριον· ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας.",,,,"Bless the Lord, sun and moon; hymn and highly exalt him into the ages."
Song of the Three Young Men 1:40,S3Y,Song of the Three Young Men,1,40,"εὐλογεῖτε, ἄστρα τοῦ οὐρανοῦ τὸν Κύριον· ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας.",,,,"Bless the Lord, stars of Heaven; hymn and highly exalt him into the ages."
Song of the Three Young Men 1:41,S3Y,Song of the Three Young Men,1,41,εὐλογείτω πᾶς ὄμβρος καὶ δρόσος τὸν Κύριον· ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας.,,,,Let every shower and dew bless the Lord; hymn and highly exalt him into the ages.
Song of the Three Young Men 1:42,S3Y,Song of the Three Young Men,1,42,"εὐλογεῖτε, πάντα τὰ πνεύματα τὸν Κύριον· ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας.",,,,"Bless the Lord, all winds; hymn and highly exalt him into the ages."
Song of the Three Young Men 1:43,S3Y,Song of the Three Young Men,1,43,"εὐλογεῖτε, πῦρ καὶ καῦμα τὸν Κύριον· ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας. [44 εὐλογεῖτε, ψῦχος καὶ καύσων τὸν Κύριον· ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας.",,,,"Bless the Lord, fire and burning heat; hymn and highly exalt him into the ages. [44 Bless the Lord, cold and scorching heat; hymn and highly exalt him into the ages."
Song of the Three Young Men 1:45,S3Y,Song of the Three Young Men,1,45,"εὐλογεῖτε, δρόσοι καὶ νιφετοὶ τὸν Κύριον· ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας].",,,,"Bless the Lord, dews and snowfalls; hymn and highly exalt him into the ages.]"
Song of the Three Young Men 1:46,S3Y,Song of the Three Young Men,1,46,"εὐλογεῖτε, νύκτες καὶ ἡμέραι τὸν Κύριον· ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας.",,,,"Bless the Lord, nights and days; hymn and highly exalt him into the ages."
Song of the Three Young Men 1:47,S3Y,Song of the Three Young Men,1,47,"εὐλογεῖτε, φῶς καὶ σκότος τὸν Κύριον· ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας.",,,,"Bless the Lord, light and darkness; hymn and highly exalt him into the ages."
Song of the Three Young Men 1:48,S3Y,Song of the Three Young Men,1,48,"εὐλογεῖτε, ψῦχος καὶ καῦμα, τὸν Κύριον· ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας.",,,,"Bless the Lord, cold and burning heat; hymn and highly exalt him into the ages."
Song of the Three Young Men 1:49,S3Y,Song of the Three Young Men,1,49,"εὐλογεῖτε, πάχναι καὶ χιόνες, τὸν Κύριον· ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας.",,,,"Bless the Lord, frosts and snows; hymn and highly exalt him into the ages."
Song of the Three Young Men 1:50,S3Y,Song of the Three Young Men,1,50,"εὐλογεῖτε, ἀστραπαὶ καὶ νεφέλαι τὸν Κύριον· ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας.",,,,"Bless the Lord, lightnings and clouds; hymn and highly exalt him into the ages."
Song of the Three Young Men 1:51,S3Y,Song of the Three Young Men,1,51,εὐλογείτω ἡ γῆ τὸν Κύριον· ὑμνείτω καὶ ὑπερυψούτω αὐτὸν εἰς τοὺς αἰῶνας.,,,,Let the earth bless the Lord; let it hymn and highly exalt him into the ages.
Song of the Three Young Men 1:52,S3Y,Song of the Three Young Men,1,52,"εὐλογεῖτε, ὄρη καὶ βουνοὶ τὸν Κύριον· ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας.",,,,"Bless the Lord, mountains and hills; hymn and highly exalt him into the ages."
Song of the Three Young Men 1:53,S3Y,Song of the Three Young Men,1,53,"εὐλογεῖτε, πάντα τά φυόμενα ἐν τῇ γῇ, τὸν Κύριον· ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας.",,,,"Bless the Lord, all things growing in the earth; hymn and highly exalt him into the ages."
Song of the Three Young Men 1:54,S3Y,Song of the Three Young Men,1,54,"εὐλογεῖτε, θάλασσα καὶ ποταμοί, τὸν Κύριον· ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας.",,,,"Bless the Lord, sea and rivers; hymn and highly exalt him into the ages."
Song of the Three Young Men 1:55,S3Y,Song of the Three Young Men,1,55,"εὐλογεῖτε, αἱ πηγαί, τὸν Κύριον· ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας.",,,,"Bless the Lord, springs; hymn and highly exalt him into the ages."
Song of the Three Young Men 1:56,S3Y,Song of the Three Young Men,1,56,"εὐλογεῖτε, κήτη καὶ πάντα τὰ κινούμενα ἐν τοῖς ὕδασι, τὸν Κύριον· ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας.",,,,"Bless the Lord, sea-monsters and all things moving in the waters; hymn and highly exalt him into the ages."
Song of the Three Young Men 1:57,S3Y,Song of the Three Young Men,1,57,"εὐλογεῖτε, πάντα τὰ πετεινὰ τοῦ οὐρανοῦ, τὸν Κύριον· ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας.",,,,"Bless the Lord, all birds of Heaven; hymn and highly exalt him into the ages."
Song of the Three Young Men 1:58,S3Y,Song of the Three Young Men,1,58,"εὐλογεῖτε, πάντα τά θηρία καὶ τὰ κτήνη, τὸν Κύριον· ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας.",,,,"Bless the Lord, all wild beasts and cattle; hymn and highly exalt him into the ages."
Song of the Three Young Men 1:59,S3Y,Song of the Three Young Men,1,59,"εὐλογεῖτε, υἱοὶ τῶν ἀνθρώπων, τὸν Κύριον· ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας.",,,,"Bless the Lord, sons of men; hymn and highly exalt him into the ages."
Song of the Three Young Men 1:60,S3Y,Song of the Three Young Men,1,60,"εὐλογεῖτε, Ἰσραήλ, τὸν Κύριον· ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας.",,,,"Bless the Lord, Israel; hymn and highly exalt him into the ages."
Song of the Three Young Men 1:61,S3Y,Song of the Three Young Men,1,61,"εὐλογεῖτε, ἱερεῖς Κυρίου, τὸν Κύριον· ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας.",,,,"Bless the Lord, priests of the Lord; hymn and highly exalt him into the ages."
Song of the Three Young Men 1:62,S3Y,Song of the Three Young Men,1,62,"εὐλογεῖτε, δοῦλοι Κυρίου, τὸν Κύριον· ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας.",,,,"Bless the Lord, servants of the Lord; hymn and highly exalt him into the ages."
Song of the Three Young Men 1:63,S3Y,Song of the Three Young Men,1,63,"εὐλογεῖτε, πνεύματα καὶ ψυχαὶ δικαίων, τὸν Κύριον· ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας.",,,,"Bless the Lord, spirits and souls of righteous ones; hymn and highly exalt him into the ages."
Song of the Three Young Men 1:64,S3Y,Song of the Three Young Men,1,64,"εὐλογεῖτε, ὅσιοι καὶ ταπεινοὶ τῇ καρδίᾳ, τὸν Κύριον· ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας.",,,,"Bless the Lord, devout ones and humble in heart; hymn and highly exalt him into the ages."
Song of the Three Young Men 1:65,S3Y,Song of the Three Young Men,1,65,"εὐλογεῖτε, Ἀνανία, Ἀζαρία, Μισαήλ, τὸν Κύριον· ὑμνεῖτε καὶ ὑπερυψοῦτε αὐτὸν εἰς τοὺς αἰῶνας, ὅτι ἐξείλετο ἡμᾶς ἐξ ᾅδου καὶ ἐκ χειρὸς θανάτου ἔσωσεν ἡμᾶς, ἐρρύσατο ἡμᾶς ἐκ μέσου καμίνου καιομένης φλογὸς καὶ ἐκ μέσου πυρὸς ἐρρύσατο ἡμᾶς.",,,,"Bless the Lord, Hananiah, Azariah, Mishael; hymn and highly exalt him into the ages, because he delivered us out of Hades and saved us from the hand of death; he rescued us from the midst of a furnace of burning flame, and from the midst of fire he rescued us."
Song of the Three Young Men 1:66,S3Y,Song of the Three Young Men,1,66,"ἐξομολογεῖσθε τῷ Κυρίῳ, ὅτι χρηστός, ὅτι εἰς τὸν αἰῶνα τὸ ἔλεος αὐτοῦ.",,,,"Confess to the Lord, because he is kind, because his mercy is forever."
Song of the Three Young Men 1:67,S3Y,Song of the Three Young Men,1,67,"εὐλογεῖτε, πάντες οἱ σεβόμενοι τὸν Κύριον τὸν Θεὸν τῶν θεῶν, ὑμνεῖτε καὶ ἐξομολογεῖσθε, ὅτι εἰς τὸν αἰῶνα τὸ ἔλεος αὐτοῦ.",,,,"Bless the Lord, all those revering the Lord, the God of gods; hymn and confess, because his mercy is forever."
Susanna 1:1,SUS,Susanna,1,1,"ΚΑΙ ἦν ἀνὴρ οἰκῶν ἐν Βαβυλῶνι, καὶ ὄνομα αὐτῷ Ἰωακείμ.",,,,"And there was a man dwelling in Babylon, and his name was Joakim."
Susanna 1:2,SUS,Susanna,1,2,"καὶ ἔλαβε γυναῖκα, ᾗ ὄνομα Σωσάννα, θυγάτηρ Χελκίου, καλὴ σφόδρα καὶ φοβουμένη τὸν Κύριον·",,,,"And he took a wife, whose name was Susanna, daughter of Hilkiah, very beautiful and fearing the Lord;"
Susanna 1:3,SUS,Susanna,1,3,καὶ οἱ γονεῖς αὐτῆς δίκαιοι καὶ ἐδίδαξαν τὴν θυγατέρα αὐτῶν κατὰ τὸν νόμον Μωυσῆ.,,,,and her parents were righteous and taught their daughter according to the law of Moses.
Susanna 1:4,SUS,Susanna,1,4,"καὶ ἦν Ἰωακεὶμ πλούσιος σφόδρα, καὶ ἦν αὐτῷ παράδεισος γειτνιῶν τῷ οἴκῳ αὐτοῦ· καὶ πρὸς αὐτὸν προσήγοντο οἱ Ἰουδαῖοι διὰ τὸ εἶναι αὐτὸν ἐνδοξότερον πάντων.",,,,"And Joakim was very rich, and he had a garden adjoining his house; and the Jews were coming to him because he was more honored than all."
Susanna 1:5,SUS,Susanna,1,5,"καὶ ἀπεδείχθησαν δύο πρεσβύτεροι ἐκ τοῦ λαοῦ κριταὶ ἐν τῷ ἐνιαυτῷ ἐκείνῳ, περὶ ὧν ἐλάλησεν ὁ δεσπότης, ὅτι ἐξῆλθεν ἀνομία ἐκ Βαβυλῶνος ἐκ πρεσβυτέρων κριτῶν, οἳ ἐδόκουν κυβερνᾶν τὸν λαόν.",,,,"And two elders from the people were appointed as judges in that year, concerning whom the Master spoke, that lawlessness came out from Babylon, from elder judges who seemed to govern the people."
Susanna 1:6,SUS,Susanna,1,6,"οὗτοι προσεκαρτέρουν ἐν τῇ οἰκίᾳ Ἰωκείμ, καὶ ἤρχοντο πρὸς αὐτοὺς πάντες οἱ κρινόμενοι.",,,,"These were constantly in the house of Joakim, and all those being judged were coming to them."
Susanna 1:7,SUS,Susanna,1,7,"καὶ ἐγένετο ἡνίκα ἀπέτρεχεν ὁ λαὸς μέσον ἡμέρας, εἰσεπορεύετο Σωσάννα καὶ περιεπάτει ἐν τῷ παραδείσῳ τοῦ ἀνδρὸς αὐτῆς.",,,,"And it came to pass, when the people withdrew at midday, Susanna would enter and walk in her husband's garden."
Susanna 1:8,SUS,Susanna,1,8,καὶ ἐθεώρουν αὐτὴν οἱ δύο πρεσβύτεροι καθ᾿ ἡμέραν εἰσπορευομένην καὶ περιπατοῦσαν καὶ ἐγένοντο ἐν ἐπιθυμίᾳ αὐτῆς.,,,,"And the two elders were watching her day by day entering and walking, and they came into desire for her."
Susanna 1:9,SUS,Susanna,1,9,"καὶ διέστρεψαν τὸν ἑαυτῶν νοῦν καὶ ἐξέκλιναν τοὺς ὀφθαλμοὺς αὐτῶν τοῦ μὴ βλέπειν εἰς τὸν οὐρανόν, μηδὲ μνημονεύειν κριμάτων δικαίων.",,,,And they twisted their own mind and turned aside their eyes so as not to look into Heaven nor remember righteous judgments.
Susanna 1:10,SUS,Susanna,1,10,"καὶ ἦσαν ἀμφότεροι κατανενυγμένοι περὶ αὐτῆς καὶ οὐκ ἀνήγγειλαν ἀλλήλοις τὴν ὀδύνην αὐτῶν,",,,,"And both were wounded concerning her, and they did not report their pain to one another,"
Susanna 1:11,SUS,Susanna,1,11,ὅτι ᾐσχύνοντο ἀναγγεῖλαι τὴν ἐπιθυμίαν αὐτῶν ὅτι ἤθελον συγγενέσθαι αὐτῇ.,,,,"because they were ashamed to report their desire, that they wished to come together with her."
Susanna 1:12,SUS,Susanna,1,12,καὶ παρετηροῦσαν φιλοτίμως καθ' ἡμέραν ὁρᾶν αὐτήν.,,,,And they were watching eagerly day by day to see her.
Susanna 1:13,SUS,Susanna,1,13,"καὶ εἶπαν ἕτερος τῷ ἑτέρῳ· πορευθῶμεν δὴ εἰς οἶκον, ὅτι ἀρίστου ὥρα ἐστί. καὶ ἐξελθόντες διεχωρίσθησαν ἀπ' ἀλλήλων,",,,,"And one said to the other, Let us now go into the house, because it is meal hour. And going out, they separated from one another,"
Susanna 1:14,SUS,Susanna,1,14,"καὶ ἀνακάμψαντες ἦλθον ἐπὶ τὸ αὐτὸ καὶ ἀνετάζοντες ἀλλήλους τὴν αἰτίαν, ὡμολόγησαν τὴν ἐπιθυμίαν αὐτῶν· καὶ τότε κοινῇ συνετάξαντο καιρὸν ὅτε αὐτὴν δυνήσονται εὑρεῖν μόνην.",,,,"and turning back, they came to the same place, and questioning one another for the cause, they confessed their desire. And then together they arranged a time when they would be able to find her alone."
Susanna 1:15,SUS,Susanna,1,15,"καὶ ἐγένετο ἐν τῷ παρατηρεῖν αὐτοὺς ἡμέραν εὔθετον εἰσῆλθέ ποτε καθὼς ἐχθὲς καὶ τρίτης ἡμέρας μετὰ δύο μόνων κορασίων καὶ ἐπεθύμησε λούσασθαι ἐν τῷ παραδείσῳ, ὅτι καῦμα ἦν.",,,,"And it came to pass as they watched for a suitable day, she entered once, as yesterday and the day before, with two young girls only, and desired to bathe in the garden, because it was hot."
Susanna 1:16,SUS,Susanna,1,16,καὶ οὐκ ἦν οὐδεὶς ἐκεῖ πλὴν οἱ δύο πρεσβύτεροι κεκρυμμένοι καὶ παρατηροῦντες αὐτήν.,,,,"And no one was there except the two elders, hidden and watching her."
Susanna 1:17,SUS,Susanna,1,17,"καὶ εἶπε τοῖς κορασίοις· ἐνέγκατε δή μοι ἔλαιον καὶ σμήγματα καὶ τὰς θύρας τοῦ παραδείσου κλείσατε, ὅπως λούσωμαι.",,,,"And she said to the young girls, Bring me oil and soap now, and close the doors of the garden, so that I may bathe."
